***	名詞,サ変接続,*,*,*,*,*
邪魔くさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,邪魔くさい,ジャマクサイ,ジャマクサイ
味わい深い	形容詞,自立,*,*,形容詞・アウオ段,基本形,味わい深い,アジワイブカイ,アジワイブカイ
面倒くさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,面倒くさい,メンドウクサイ,メンドークサイ
めんどくさ	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,めんどくさい,メンドクサ,メンドクサ
うまけりゃ	形容詞,自立,*,*,形容詞・アウオ段,仮定縮約１,うまい,ウマケリャ,ウマケリャ
うるさかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,うるさい,ウルサカッ,ウルサカッ
おおきかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,おおきい,オオキカッ,オーキカッ
おっきかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,おっきい,オッキカッ,オッキカッ
おもろかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,おもろい,オモロカッ,オモロカッ
しぶとかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,しぶとい,シブトカッ,シブトカッ
しんどかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,しんどい,シンドカッ,シンドカッ
せつなかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,せつない,セツナカッ,セツナカッ
たっとかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,たっとい,タットカッ,タットカッ
でっかくっ	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,でっかい,デッカクッ,デッカクッ
はかなきゃ	形容詞,自立,*,*,形容詞・アウオ段,仮定縮約２,はかない,ハカナキャ,ハカナキャ
済まなかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,済まない,スマナカッ,スマナカッ
脂っこかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,脂っこい,ヤニッコカッ,ヤニッコカッ
数少なくっ	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,数少ない,カズスクナクッ,カズスクナクッ
格好よかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,格好よい,カッコウヨカッ,カッコーヨカッ
油っこくっ	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,油っこい,アブラッコクッ,アブラッコクッ
あったかく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,あったかい,アッタカク,アッタカク
ありがたく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ありがたい,アリガタク,アリガタク
おっかなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,おっかない,オッカナク,オッカナク
おもしろく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,おもしろい,オモシロク,オモシロク
かっこよく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,かっこよい,カッコヨク,カッコヨク
かったるく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,かったるい,カッタルク,カッタルク
かんだかし	形容詞,自立,*,*,形容詞・アウオ段,文語基本形,かんだかい,カンダカシ,カンダカシ
ぎこちなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ぎこちない,ギコチナク,ギコチナク
せわしなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,せわしない,セワシナク,セワシナク
ちっちゃく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ちっちゃい,チッチャク,チッチャク
つまらなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,つまらない,ツマラナク,ツマラナク
つまんなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,つまんない,ツマンナク,ツマンナク
なまぐさく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,なまぐさい,ナマグサク,ナマグサク
ものすごく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ものすごい,モノスゴク,モノスゴク
やわらかく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,やわらかい,ヤワラカク,ヤワラカク
気持ちよく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,気持ちよい,キモチヨク,キモチヨク
この上なし	形容詞,自立,*,*,形容詞・アウオ段,文語基本形,この上ない,コノウエナシ,コノウエナシ
口うるさく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,口うるさい,クチウルサク,クチウルサク
相容れなく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,相容れない,アイイレナク,アイイレナク
面倒くさく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,面倒くさい,メンドウクサク,メンドークサク
そうですね	フィラー,*,*,*,*,*,そうですね,ソウデスネ,ソーデスネ
ぎてってまう	名詞,一般,*,*,*,*,*
ぎゃはははは	名詞,一般,*,*,*,*,*
ぎゅぎゅって	名詞,一般,*,*,*,*,*
ざけんなって	名詞,一般,*,*,*,*,*
ぱいきんぴら	名詞,一般,*,*,*,*,*
ぱってなんか	名詞,一般,*,*,*,*,*
ぱってわかる	名詞,一般,*,*,*,*,*
ぱっぱっぱっ	名詞,一般,*,*,*,*,*
ぱりっこして	名詞,一般,*,*,*,*,*
ぱりつぼだよ	名詞,一般,*,*,*,*,*
びやっててさ	名詞,一般,*,*,*,*,*
むってことで	名詞,一般,*,*,*,*,*
ゃあこげんよ	名詞,一般,*,*,*,*,*
ゃあそうさや	名詞,一般,*,*,*,*,*
ゃいいかんね	名詞,一般,*,*,*,*,*
ゃいいじゃん	名詞,一般,*,*,*,*,*
ゃいいやんか	名詞,一般,*,*,*,*,*
ゃいけなくて	名詞,一般,*,*,*,*,*
ゃいけんから	名詞,一般,*,*,*,*,*
ゃないんやろ	名詞,一般,*,*,*,*,*
ゃねえかって	名詞,一般,*,*,*,*,*
ゃべっててさ	名詞,一般,*,*,*,*,*
ゃべんないと	名詞,一般,*,*,*,*,*
ゃんしててね	名詞,一般,*,*,*,*,*
ゅうことかな	名詞,一般,*,*,*,*,*
ゅうんですか	名詞,一般,*,*,*,*,*
ゅぐちゅって	名詞,一般,*,*,*,*,*
ゅしゅしゅっ	名詞,一般,*,*,*,*,*
ゅちゅだとか	名詞,一般,*,*,*,*,*
ゅったらいい	名詞,一般,*,*,*,*,*
ょうせんしゅ	名詞,一般,*,*,*,*,*
ょうちゃんは	名詞,一般,*,*,*,*,*
ょうっつって	名詞,一般,*,*,*,*,*
ょくせいあん	名詞,一般,*,*,*,*,*
ょっとなんつ	名詞,一般,*,*,*,*,*
ょぶかなとは	名詞,一般,*,*,*,*,*
ょんにむって	名詞,一般,*,*,*,*,*
アイアイサー	名詞,一般,*,*,*,*,*
アイスボック	名詞,一般,*,*,*,*,*
アイソレート	名詞,一般,*,*,*,*,*
アイドンノー	名詞,一般,*,*,*,*,*
アイルシート	名詞,一般,*,*,*,*,*
アウトレット	名詞,一般,*,*,*,*,*
アクジション	名詞,一般,*,*,*,*,*
アグレッシブ	名詞,一般,*,*,*,*,*
アコーダンス	名詞,一般,*,*,*,*,*
アジェージュ	名詞,一般,*,*,*,*,*
アスタリクス	名詞,一般,*,*,*,*,*
アップルティ	名詞,一般,*,*,*,*,*
アドネナリン	名詞,一般,*,*,*,*,*
アバカーキー	名詞,一般,*,*,*,*,*
アマチャヅル	名詞,一般,*,*,*,*,*
アミノサプリ	名詞,一般,*,*,*,*,*
アランクエス	名詞,一般,*,*,*,*,*
アルカイーダ	名詞,一般,*,*,*,*,*
アルテッツア	名詞,一般,*,*,*,*,*
アルハンブラ	名詞,一般,*,*,*,*,*
アルパチーノ	名詞,一般,*,*,*,*,*
アルフォート	名詞,一般,*,*,*,*,*
アロエリーナ	名詞,一般,*,*,*,*,*
アヴィニヨン	名詞,一般,*,*,*,*,*
アーティクル	名詞,一般,*,*,*,*,*
アーワンダー	名詞,一般,*,*,*,*,*
イヤーブック	名詞,一般,*,*,*,*,*
イル・カルネ	名詞,一般,*,*,*,*,*
イル・ビーノ	名詞,一般,*,*,*,*,*
ウィンダミア	名詞,一般,*,*,*,*,*
ウェブサイト	名詞,一般,*,*,*,*,*
ウフィッツィ	名詞,一般,*,*,*,*,*
ウフィツィー	名詞,一般,*,*,*,*,*
エゴラッピン	名詞,一般,*,*,*,*,*
エビスビール	名詞,一般,*,*,*,*,*
エンジェリア	名詞,一般,*,*,*,*,*
オエーオエー	名詞,一般,*,*,*,*,*
オマールエビ	名詞,一般,*,*,*,*,*
オリコカード	名詞,一般,*,*,*,*,*
オーガニック	名詞,一般,*,*,*,*,*
オーシャンズ	名詞,一般,*,*,*,*,*
カミオタウン	名詞,一般,*,*,*,*,*
カラバッジオ	名詞,一般,*,*,*,*,*
カンツオーネ	名詞,一般,*,*,*,*,*
カージナルス	名詞,一般,*,*,*,*,*
ガシガシガシ	名詞,一般,*,*,*,*,*
ガシャガシャ	名詞,一般,*,*,*,*,*
キシリトール	名詞,一般,*,*,*,*,*
キャパシティ	名詞,一般,*,*,*,*,*
キャリーオン	名詞,一般,*,*,*,*,*
キョンキョン	名詞,一般,*,*,*,*,*
キンチョール	名詞,一般,*,*,*,*,*
ギャラクシー	名詞,一般,*,*,*,*,*
ギャーギャー	名詞,一般,*,*,*,*,*
ギャートルズ	名詞,一般,*,*,*,*,*
クラスメイト	名詞,一般,*,*,*,*,*
クローゼット	名詞,一般,*,*,*,*,*
グジュグジュ	名詞,一般,*,*,*,*,*
グニャグニャ	名詞,一般,*,*,*,*,*
グランシップ	名詞,一般,*,*,*,*,*
ケミストリー	名詞,一般,*,*,*,*,*
コチョウラン	名詞,一般,*,*,*,*,*
コネクション	名詞,一般,*,*,*,*,*
コントラクト	名詞,一般,*,*,*,*,*
ゴスペラーズ	名詞,一般,*,*,*,*,*
サクレクール	名詞,一般,*,*,*,*,*
サバティカル	名詞,一般,*,*,*,*,*
サプリメント	名詞,一般,*,*,*,*,*
シキシマパン	名詞,一般,*,*,*,*,*
シャッシャッ	名詞,一般,*,*,*,*,*
シャトレーゼ	名詞,一般,*,*,*,*,*
シュウエップ	名詞,一般,*,*,*,*,*
シュエップス	名詞,一般,*,*,*,*,*
シュナップス	名詞,一般,*,*,*,*,*
シュワップス	名詞,一般,*,*,*,*,*
ショボショボ	名詞,一般,*,*,*,*,*
シルベスター	名詞,一般,*,*,*,*,*
シロノワール	名詞,一般,*,*,*,*,*
シーリゾート	名詞,一般,*,*,*,*,*
ジオメトリイ	名詞,一般,*,*,*,*,*
ジャイアーン	名詞,一般,*,*,*,*,*
ジャガイモー	名詞,一般,*,*,*,*,*
ジャヌアリー	名詞,一般,*,*,*,*,*
ジントニック	名詞,一般,*,*,*,*,*
スタッドレス	名詞,一般,*,*,*,*,*
スノータイヤ	名詞,一般,*,*,*,*,*
スパゲティー	名詞,一般,*,*,*,*,*
センダイハギ	名詞,一般,*,*,*,*,*
ソウルメイト	名詞,一般,*,*,*,*,*
ソンドンヨル	名詞,一般,*,*,*,*,*
タイタニック	名詞,一般,*,*,*,*,*
タッチタッチ	名詞,一般,*,*,*,*,*
ダイアモンド	名詞,一般,*,*,*,*,*
ダダダダーッ	名詞,一般,*,*,*,*,*
ダンブルドア	名詞,一般,*,*,*,*,*
チケットレス	名詞,一般,*,*,*,*,*
チャーラララ	名詞,一般,*,*,*,*,*
チラリホラリ	名詞,一般,*,*,*,*,*
チンチンチン	名詞,一般,*,*,*,*,*
ツー・ポット	名詞,一般,*,*,*,*,*
ディカプリオ	名詞,一般,*,*,*,*,*
デスティニー	名詞,一般,*,*,*,*,*
トゥーリスモ	名詞,一般,*,*,*,*,*
トゥールーズ	名詞,一般,*,*,*,*,*
トウェンティ	名詞,一般,*,*,*,*,*
トランジット	名詞,一般,*,*,*,*,*
トワイライト	名詞,一般,*,*,*,*,*
ナポリターナ	名詞,一般,*,*,*,*,*
ニュートラル	名詞,一般,*,*,*,*,*
ノーンノーン	名詞,一般,*,*,*,*,*
ハダカエリア	名詞,一般,*,*,*,*,*
ハラペーニョ	名詞,一般,*,*,*,*,*
ハンドヘルド	名詞,一般,*,*,*,*,*
バイリンガル	名詞,一般,*,*,*,*,*
バカラグラス	名詞,一般,*,*,*,*,*
バッサバッサ	名詞,一般,*,*,*,*,*
バッド・デイ	名詞,一般,*,*,*,*,*
バヒンバヒン	名詞,一般,*,*,*,*,*
バルチャース	名詞,一般,*,*,*,*,*
バルチャーズ	名詞,一般,*,*,*,*,*
パクパクパク	名詞,一般,*,*,*,*,*
パバレリアル	名詞,一般,*,*,*,*,*
パブリッシュ	名詞,一般,*,*,*,*,*
パンナコッタ	名詞,一般,*,*,*,*,*
ヒーヒーフー	名詞,一般,*,*,*,*,*
ビアガーデン	名詞,一般,*,*,*,*,*
ビッツビッツ	名詞,一般,*,*,*,*,*
ビンゴゲーム	名詞,一般,*,*,*,*,*
ビンラディン	名詞,一般,*,*,*,*,*
ピアニッシモ	名詞,一般,*,*,*,*,*
ピグマリオン	名詞,一般,*,*,*,*,*
ピュッピュッ	名詞,一般,*,*,*,*,*
ピリピリピリ	名詞,一般,*,*,*,*,*
ピロピロピロ	名詞,一般,*,*,*,*,*
ピロリロリン	名詞,一般,*,*,*,*,*
ファカルティ	名詞,一般,*,*,*,*,*
フィネストラ	名詞,一般,*,*,*,*,*
フィフティー	名詞,一般,*,*,*,*,*
フェアウェル	名詞,一般,*,*,*,*,*
フェデジンゴ	名詞,一般,*,*,*,*,*
フォーリナー	名詞,一般,*,*,*,*,*
フラジャエル	名詞,一般,*,*,*,*,*
フロマージュ	名詞,一般,*,*,*,*,*
ブイヤベース	名詞,一般,*,*,*,*,*
ブルノーブル	名詞,一般,*,*,*,*,*
ブルーソール	名詞,一般,*,*,*,*,*
ブルーハーツ	名詞,一般,*,*,*,*,*
ブンブカフェ	名詞,一般,*,*,*,*,*
プップップッ	名詞,一般,*,*,*,*,*
プリセプター	名詞,一般,*,*,*,*,*
プレイボーイ	名詞,一般,*,*,*,*,*
プロスペック	名詞,一般,*,*,*,*,*
ベイビーパス	名詞,一般,*,*,*,*,*
ベコッベコッ	名詞,一般,*,*,*,*,*
ベジタリアン	名詞,一般,*,*,*,*,*
ベストシクラ	名詞,一般,*,*,*,*,*
ベネロペ・ク	名詞,一般,*,*,*,*,*
ベルドゥーラ	名詞,一般,*,*,*,*,*
ボルデモード	名詞,一般,*,*,*,*,*
マクゴガナル	名詞,一般,*,*,*,*,*
マクゴナガル	名詞,一般,*,*,*,*,*
マチュピチュ	名詞,一般,*,*,*,*,*
マッコーリー	名詞,一般,*,*,*,*,*
マーライオン	名詞,一般,*,*,*,*,*
ミドウチョウ	名詞,一般,*,*,*,*,*
ミニアチュア	名詞,一般,*,*,*,*,*
ミニマリズム	名詞,一般,*,*,*,*,*
ミルフィーユ	名詞,一般,*,*,*,*,*
メッカニズム	名詞,一般,*,*,*,*,*
メンタリティ	名詞,一般,*,*,*,*,*
モーフィーム	名詞,一般,*,*,*,*,*
ヤコブ・メイ	名詞,一般,*,*,*,*,*
ヤングメイト	名詞,一般,*,*,*,*,*
ラブラドール	名詞,一般,*,*,*,*,*
ラ・ペーシェ	名詞,一般,*,*,*,*,*
リダンダント	名詞,一般,*,*,*,*,*
リトゥリート	名詞,一般,*,*,*,*,*
ルーズルーズ	名詞,一般,*,*,*,*,*
ルームメイト	名詞,一般,*,*,*,*,*
レコンキスタ	名詞,一般,*,*,*,*,*
ロイズバンク	名詞,一般,*,*,*,*,*
ロースクール	名詞,一般,*,*,*,*,*
ロートレック	名詞,一般,*,*,*,*,*
ロールプレイ	名詞,一般,*,*,*,*,*
ワイドビュー	名詞,一般,*,*,*,*,*
ワインビネガ	名詞,一般,*,*,*,*,*
ーキャラバン	名詞,一般,*,*,*,*,*
ークラシック	名詞,一般,*,*,*,*,*
ークリスマス	名詞,一般,*,*,*,*,*
ージャケット	名詞,一般,*,*,*,*,*
